P_latebubbles
10.0
10.045298198950803
10.028828586799277
10.2332902817599
10.223122911391652
10.241891698717906
10.37849018808283
10.31575159569433
10.278420663059906
10.30342892112687
10.287039324504521
10.201618155510776
10.195228034663769
10.17652171890367
10.23479944711243
10.111616364754694
10.065602041739497
10.167713322498471
10.326299803076976
10.215405438461907
10.27699323933333
10.208544608515838
10.149996356138551
10.090246021478098
10.066445387145107
10.156160573298175
10.2231542749683
10.237885814425823
10.21882094414727
10.229084051581998
10.230609616217404
10.304053881774362
10.263528151390984
10.273032558712123
10.274947149767383
10.280762497699234
10.310699910384427
10.336512717667826
10.453300603607152
10.456350555104942
10.591273138580853
10.576804896887522
10.548586383505265
10.566645438605493
10.605080516393441
10.636649508909176
10.750006579580214
10.851154017886236
10.900709249735923
10.883802349004998
10.88575320130043
11.008825042734172
11.03652537256225
10.94166352189187
10.896498303328016
10.860297244669503
10.962473626299557
10.963900507513625
11.154709049411245
11.21723860703208
11.237223153058496
11.212366839536216
11.300141184310549
11.290884292929423
11.234954416656054
11.290405034074524
11.301425699411018
11.406550557476981
11.410663091977074
11.19188805464727
11.265037366981668
11.124818096265887
11.25791858789861
11.413627766985336
11.38946525611295
11.306289103303719
11.204523181330257
11.284335551030404
11.278166096820767
11.240297302146995
11.230823726047294
11.407904901055112
11.445658447222131
11.515316603224727
11.587469210514568
11.678942901169604
11.773851016264594
11.727013700504916
11.719798676311024
11.668937851623369
11.622044793358963
11.723365412353736
11.693224968578177
11.696892859683524
11.651466752323058
11.613994530639609
11.687053566122783
11.661419166802894
11.632849551866316
11.68233416474243
11.732373150942193
11.805766960326723
11.82942811652397
11.699128847685806
11.759552565812966
11.809418902988986
11.900869911754155
11.843152422403893
12.054817033136292
11.96622614395203
12.034382404807213
12.048058822735396
12.0190882110945
12.09437879998703
12.081864390290097
11.905014644614583
11.82163236863777
11.868245014364675
12.057282263303575
11.948781527185494
11.957425901767278
12.083484585248764
12.142034210780112
12.121984543253827
12.018230579325952
11.88573847548539
11.835906012500343
11.816433250021536
11.646503799746057
11.521009796478682
11.55530167370334
11.532582286660318
11.482195839427417
11.459594306211242
11.404584325322737
11.488785621956096
11.629981947253595
11.805871189546137
11.872655018329642
11.942427225706417
12.069474864080286
12.2185507692193
12.345767159973951
12.4527498324175
12.41197763244817
12.294001752137111
12.37417397711205
12.376667381218766
12.382213698443733
12.321060039714801
12.226983923579157
12.349157253209224
12.396365332706319
12.321162723155759
12.362396371799349
12.396844385576015
12.448592344801321
12.637254009900913
12.644477841802459
12.55210798722129
12.56503139854027
12.523322871698365
12.577208298646891
12.604051695129154
12.641771835167233
12.606407741705858
12.649502046373307
12.618681561887204
12.6700623102645
12.655981899993767
12.576509385491256
12.626391275380742
12.579903765785755
12.705414254055846
12.75085075492496
12.79826717209526
12.816374755306624
12.8216265968364
12.640690777286048
12.748464421836294
12.693351461216569
12.779852409807031
12.73877156537339
12.737321451960819
12.729386265355016
12.656306646146268
12.652569922271123
12.700677616378869
12.677543355131837
12.586416687680357
12.550559443199251
12.580544828472949
12.682320995002142
12.759196511543918
12.792188803146992
12.722541099233938
12.805092256639213
12.817029116190103
12.80783057741482
12.890639422527364
12.950067002594507
13.000036446103733
12.917912906481698
12.879071594430727
12.752760761829125
12.7783157520531
12.79057505193139
12.875179892436748
12.902143357938321
12.882707792454223
13.061626864804083
12.989260985265268
12.892358560527544
12.853513171904261
12.905488712902123
12.88754406285823
12.862284985846353
12.782581977774525
12.910409556152144
12.870539777150038
12.794083620970337
12.794281213554807
12.73966176591073
12.7310572680055
12.847869294935572
12.822152756800172
12.828169662055247
12.80868607972878
12.803346914252643
12.878921307858741
12.931452005802221
12.914122802930324
12.849650764488178
12.8489134049457
12.925520893987645
12.93413263247148
12.933919974715193
12.799286644777913
12.888804162927649
12.779513854222188
12.686945255817236
12.66688866303476
12.679660173096183
12.693266425742891
12.642166674315183
12.627115593739452
12.588556430893354
12.453792332587458
12.443350913205775
12.39784696546043
12.441382786071642
12.439766771146678
12.526870875137245
12.59256863419538
12.674521071185453
12.781191317037608
12.846651613382596
12.843342764473398
12.961591813313957
12.897301692272586
12.904463893316894
12.983235569457918
12.970235840689341
13.037431836388336
12.98315562832312
12.949917071683862
13.003611265793333
13.070562406634826
13.17633476585739
13.180729403853176
13.214587573591277
13.27468298217379
13.322077546835331
13.227867832295347
13.192260660319347
13.317696661127089
13.228177050389336
13.28848747690621
13.264440106804816
13.354696871590262
13.302442662894771
13.316358233303788
13.164246082223903
13.170891174213804
13.266854596561048
13.15678584453872
13.261645399296459
13.214438899938223
13.220339817932148
13.008373149070477
13.10466339957071
13.044608526216765
13.01155978068115
12.919302524760347
12.849880969068009
12.951355200078776
12.920629392202038
13.002229467305238
12.9981331980109
13.035819875495351
13.005315065152253
13.049488186749365
13.266573753600643
13.328805194782838
13.37927237813446
13.351196311682752
13.442069010855528
13.560805088526928
13.434637891198049
13.334211312815373
13.512353447472154
13.556425380874911
13.576761399197304
13.63179840025335
13.729539578201699
13.803605086261939
13.795758424919166
13.97085207804782
13.98186195816098
13.9218800543924
13.887313703942997
13.886729547906492
13.866391549090203
13.8613680525945
13.896605344612107
13.643892108801975
13.591596648584114
13.67762422522774
13.732664329337283
13.688212004108946
13.648251732873545
13.74949140792104
13.739673092463594
13.707256670471759
13.865713822815627
13.84612405268186
13.910863797976269
13.917210174211592
13.931273106197754
13.865495061714695
13.809336068245946
13.919981956780061
13.838870736120626
13.871059545515237
13.785503868361914
13.776268921569354
13.783292260304092
13.662917988392312
13.763707058420133
13.759003103898507
13.866182122170839
13.801439834571607
13.884388827611845
14.08112803521984
14.108450591673865
14.066685113485539
14.114981597870912
14.136247770088639
14.129447882006898
14.129807350485654
14.09350128788391
14.137410695347244
14.116424186279245
14.057874734413643
14.733099845859488
15.018369908949378
14.972219943112067
15.009462570334572
14.874286604860275
14.924775411317912
15.099713085466803
15.22287748547308
15.155265930372732
15.336109344302335
15.527023790598895
15.747466195553626
15.816375882359285
15.748143607374576
15.768518979073997
15.961551739996747
15.957640936324525
16.107174413170828
16.348211433188666
16.41106481443483
16.482796536507077
16.578567314420606
16.487230169228226
16.551274050904286
16.46871266057472
16.355715114464644
15.69684957149502
15.508295066877276
15.18130430736526
15.123947611514442
15.176673620272012
15.322219886146513
15.316304108211547
15.271622053907882
15.280102204103091
15.363355211728418
15.482051790151381
16.540406804886665
16.437434574967618
16.37499394389251
16.625219744088
16.712411404461722
16.665904517971768
16.572671244105248
16.752971560626055
16.94629695974402
16.938642842832696
17.095777746652903
17.18156270337526
17.365957367268717
17.30357139655941
17.35182866351985
17.30217665054354
17.35055287992928
17.39138299616831
17.52367264108684
17.450676990854525
17.532048829201404
17.568586942935077
17.647186204227047
17.88645939729775
18.12415424637939
18.10390455028625
18.267861971396098
18.46659550676005
18.61413939865409
18.616837093522733
18.686634462941335
