P_dotcom
10.0
10.037613013765618
10.013458216428907
10.210234726204344
10.192382170650912
10.203465772791981
10.332379076971721
10.261955299398036
10.216939181578427
10.234262254460205
10.210187472652672
10.117081118473742
10.10300581244155
10.076614311496266
10.12720685451984
9.99633858697692
9.942639078776539
10.037065174350328
10.187966469743648
10.069386919943394
10.123289535629631
10.047155719626955
9.980922282064483
9.913486762218845
9.88200094270067
9.964030943668552
10.023339460153492
10.03038581442583
10.003635758962092
10.006213681211635
10.000054060661856
10.06581314103363
10.017602225465067
10.01942144760102
10.013650853471097
10.011781016217762
10.03403324371777
10.052160865815985
10.161263566570126
10.15662833288273
10.283865731173456
10.26171230429494
10.225808605727499
10.236182475642542
10.266932368245305
10.290816175575856
10.396488061061708
10.489950314182545
10.531820360847048
10.507228274930938
10.501493942041185
10.616880598289741
10.636895742932635
10.53434870707707
10.481498303328031
10.437612059484334
10.532103255929202
10.525844951958085
10.70896830867052
10.76381268110617
10.776112041947401
10.743570543239937
10.823659702829085
10.806717626262774
10.74310256480422
10.790867997037505
10.794203477188814
10.891643150069592
10.744119567972602
10.75324819222926
10.868007836363343
10.645547310734427
10.700306924814289
10.632560519340249
10.837910289356596
10.980274017978996
11.176113296322471
11.110469675055077
10.990760157458661
11.041726311346787
10.974225886667499
11.011152452529982
10.936164386640584
11.03288934511224
11.122748233820394
11.0558332572986
11.210710779188563
11.412779331807247
11.415287896331579
11.402606562904005
11.471362750223909
11.199439801470422
11.488008129548284
11.405957617536211
11.622213505182307
11.493396850570592
11.31549636374713
11.098985056260473
11.024155032967514
10.948585686933342
10.865548186704274
11.132461367784135
11.405662756665954
11.65227676589094
11.98578649283548
12.074902008959207
12.089832224663276
12.137572991345666
11.999255955402079
12.218092024677238
12.2362580331981
12.381259705403597
12.62954942352188
12.606624625759348
12.688648884953167
12.824275177681931
12.909070409511038
13.013881085371752
12.977597910669358
13.045927589091725
13.30583619792355
13.459172920813273
13.32608503424651
13.447571342647048
13.566181014281826
13.639863452527548
13.650477172864154
13.761686425791616
13.720589057877456
12.684163268999583
12.032138163318695
11.58402459425072
11.251120740408885
11.209733731964752
11.005172689654428
10.87626430278558
10.894134107824371
10.898708222517476
10.975627877837649
10.994906158154038
10.967785407484755
11.13901929464943
11.05896822992543
10.95438062000252
10.907850046194053
10.95214040200673
10.926510566777653
10.89356630458059
10.806178111323577
10.926320504516012
10.87876554032872
10.794624198963835
10.78713660636312
10.724831973533858
10.708542290443443
10.81766913218833
10.784267408867745
10.782599128937635
10.755430361425983
10.742406010764661
10.810295219185575
10.85514073194387
10.830126343886787
10.757969120259457
10.749546575531793
10.818468879388554
10.819395432687203
10.811497589745732
10.669179074623267
10.751011407587818
10.634035913697172
10.533782130107035
10.506040352139374
10.511126677015612
10.517047744477136
10.458262807864243
10.435526542103327
10.389282194072043
10.246832910580963
