Date,0
2015-01-01,100.0
2015-02-01,106.77395243087265
2015-03-01,103.92170585401973
2015-04-01,105.74329757658631
2015-05-01,107.6400966466707
2015-06-01,104.6883590339869
2015-07-01,109.09047340701903
2015-08-01,101.61844697327454
2015-09-01,99.61912330259757
2015-10-01,110.65485352679556
2015-11-01,110.8955950987126
2015-12-01,109.3194968155727
2016-01-01,101.8906481454331
2016-02-01,100.16540387508245
2016-03-01,106.56780966885364
2016-04-01,102.7904296122986
2016-05-01,106.86105313008808
2016-06-01,104.0638111504806
2016-07-01,111.48194923145437
2016-08-01,112.23643982152478
2016-09-01,114.39819480984907
2016-10-01,112.38855381394866
2016-11-01,112.47926072556561
2016-12-01,113.42763699254016
2017-01-01,118.85098628537597
2017-02-01,123.61416306125057
2017-03-01,126.12945884373842
2017-04-01,129.38737230704555
2017-05-01,134.2480081672259
2017-06-01,130.87239278172447
2017-07-01,136.237242669626
2017-08-01,138.213741780582
2017-09-01,137.29799879124002
2017-10-01,143.3696930316317
2017-11-01,145.66555538481077
2017-12-01,146.06399283183572
2018-01-01,158.03275411884613
2018-02-01,155.44113082231908
2018-03-01,149.2148917064073
2018-04-01,149.3799757628209
2018-05-01,157.21497083283217
2018-06-01,158.72063674638338
2018-07-01,162.90321020803103
2018-08-01,172.11413950110565
2018-09-01,171.1563170783982
2018-10-01,155.96938209355466
2018-11-01,155.67402623936874
2018-12-01,141.70904088065396
2019-01-01,154.74953880036432
2019-02-01,158.54615894061652
2019-03-01,164.20756525599504
2019-04-01,172.52042848077576
2019-05-01,157.99287694362232
2019-06-01,170.08655695657637
2019-07-01,173.62588587030433
2019-08-01,169.98008568178776
2019-09-01,171.00874714416557
2019-10-01,177.88464821996934
2019-11-01,184.40376305947694
2019-12-01,191.07520013115484
2020-01-01,196.35240242427878
2020-02-01,184.69783345559853
2020-03-01,171.32244502716537
2020-04-01,198.92488921550301
2020-05-01,211.3815719258416
2020-06-01,223.5996896341331
2020-07-01,238.8719463702195
2020-08-01,264.27507538788876
2020-09-01,248.50791966978144
2020-10-01,240.26394958440528
2020-11-01,266.07800965373167
2020-12-01,278.31419696807086
2021-01-01,278.43318896173315
2021-02-01,277.1487205327106
2021-03-01,279.59007194007955
2021-04-01,294.1848827450647
2021-05-01,288.57185727253835
2021-06-01,304.30427425452336
2021-07-01,311.33716655365794
2021-08-01,323.3752365099335
2021-09-01,303.47222093675583
2021-10-01,324.3282213382916
2021-11-01,327.36473717754126
2021-12-01,328.8303200542946
2022-01-01,299.01499681080895
2022-02-01,283.18951871120214
2022-03-01,291.88069337278444
2022-04-01,252.08322674308192
2022-05-01,245.58281387639178
2022-06-01,220.69670584415667
2022-07-01,248.44143235026917
2022-08-01,235.32490372045146
2022-09-01,209.49213028741116
2022-10-01,216.57424386990604
2022-11-01,227.83676199372988
2022-12-01,207.15572965137517
2023-01-01,227.951287606989
2023-02-01,226.04969886275734
2023-03-01,247.13069552207023
2023-04-01,247.50289824039234
2023-05-01,265.909997464659
2023-06-01,282.5347369154312
2023-07-01,292.71641009094594
2023-08-01,286.5762278926863
2023-09-01,270.99107141156986
2023-10-01,265.0036002610524
2023-11-01,292.8596930334033
2023-12-01,308.39052719796433
2024-01-01,313.12572606414267
2024-02-01,328.34556981574474
2024-03-01,330.71672388846747
2024-04-01,315.2852589347012
2024-05-01,334.93492774277615
2024-06-01,355.7945464638435
2024-07-01,349.41616982704073
2024-08-01,352.69123890038355
2024-09-01,360.67930117329877
2024-10-01,356.59936608451545
2024-11-01,374.1803874756151
2024-12-01,374.37014438474955
2025-01-01,381.0426130589852
2025-02-01,369.67865209759987
2025-03-01,341.1381369358151
2025-04-01,345.7562712920592
2025-05-01,376.6519528062437
2025-06-01,399.2520826525343
2025-07-01,407.8115789230859
2025-08-01,409.84968174931515
2025-09-01,430.71298195365955
2025-11-01,442.770422042796
2025-12-01,438.24418867949
