Date,0
2015-01-01,4.605170185988092
2015-02-01,4.670714005683126
2015-03-01,4.643637787297092
2015-04-01,4.661014436027361
2015-05-01,4.678793223727781
2015-06-01,4.650987927683504
2015-07-01,4.692177569200754
2015-08-01,4.62122508336109
2015-09-01,4.6013541471908095
2015-10-01,4.706415929310901
2015-11-01,4.708589173988692
2015-12-01,4.694274758191359
2016-01-01,4.6239001611931
2016-02-01,4.6068228583233495
2016-03-01,4.668781493041013
2016-04-01,4.632692251530627
2016-05-01,4.67152942171303
2016-06-01,4.645004279739646
2016-07-01,4.713862687493666
2016-08-01,4.7206077159533315
2016-09-01,4.739685299187012
2016-10-01,4.721962097878642
2016-11-01,4.722768855544007
2016-12-01,4.731165074056857
2017-01-01,4.777870492344559
2017-02-01,4.817165126333097
2017-03-01,4.837308830625602
2017-04-01,4.862810790806053
2017-05-01,4.899688896535713
2017-06-01,4.874222747553676
2017-07-01,4.914397797377063
2017-08-01,4.92880134040323
2017-09-01,4.922153737221526
2017-10-01,4.965426560163826
2017-11-01,4.981313277461155
2017-12-01,4.98404483274722
2018-01-01,5.062802316092007
2018-02-01,5.0462670800190415
2018-03-01,5.005387493153598
2018-04-01,5.006493232677072
2018-05-01,5.057614109766155
2018-06-01,5.067145655287484
2018-07-01,5.093156222031574
2018-08-01,5.148157858477787
2018-09-01,5.142577273897144
2018-10-01,5.049659719355269
2018-11-01,5.047764245652194
2018-12-01,4.953775947629936
2019-01-01,5.041807931271827
2019-02-01,5.066045774520078
2019-03-01,5.101131269379605
2019-04-01,5.1505156554351235
2019-05-01,5.062549949375413
2019-06-01,5.136307466041116
2019-07-01,5.1569029032662685
2019-08-01,5.135681287140172
2019-09-01,5.141714708084253
2019-10-01,5.181135296512962
2019-11-01,5.217127717961327
2019-12-01,5.252667068524212
2020-01-01,5.279911016366935
2020-02-01,5.218721157063839
2020-03-01,5.143547424342537
2020-04-01,5.292927312347535
2020-05-01,5.35366489804632
2020-06-01,5.409857353239431
2020-07-01,5.4759276190992185
2020-08-01,5.576990512917722
2020-09-01,5.5154747149273655
2020-10-01,5.4817381089511095
2020-11-01,5.583789535161573
2020-12-01,5.6287506804109935
2021-01-01,5.629178134579549
2021-02-01,5.6245542593395905
2021-03-01,5.633324501646537
2021-04-01,5.684208422567938
2021-05-01,5.664944126936739
2021-06-01,5.718028102990685
2021-07-01,5.7408764617557875
2021-08-01,5.778813371885697
2021-09-01,5.715290077271819
2021-10-01,5.78175603184679
2021-11-01,5.79107495350882
2021-12-01,5.795541873207601
2022-01-01,5.700493728690778
2022-02-01,5.646116350934113
2022-03-01,5.676345134435177
2022-04-01,5.529759297839491
2022-05-01,5.503634217751224
2022-06-01,5.396789387207286
2022-07-01,5.515207133051512
2022-08-01,5.460967128298818
2022-09-01,5.34468617439607
2022-10-01,5.377933416461815
2022-11-01,5.428629416367575
2022-12-01,5.333470827573072
2023-01-01,5.429131955281308
2023-02-01,5.420754881568779
2023-03-01,5.509917328355479
2023-04-01,5.511422292002374
2023-05-01,5.583157896130578
2023-06-01,5.643801505559723
2023-07-01,5.679204256666583
2023-08-01,5.658004566708587
2023-09-01,5.602085873516167
2023-10-01,5.5797434117846985
2023-11-01,5.679693630958165
2023-12-01,5.731366925257522
2024-01-01,5.746604790604162
2024-02-01,5.794066620283877
2024-03-01,5.801262189886774
2024-04-01,5.7534778129515844
2024-05-01,5.8139362674130055
2024-06-01,5.874353447581505
2024-07-01,5.85626367547011
2024-08-01,5.865592996843845
2024-09-01,5.887989201104318
2024-10-01,5.876612927762052
2024-11-01,5.924738000589408
2024-12-01,5.9252449988617295
2025-01-01,5.942911214171655
2025-02-01,5.912634120422492
2025-03-01,5.832287488908651
2025-04-01,5.845734108607585
2025-05-01,5.931321558929029
2025-06-01,5.989593003493625
2025-07-01,6.010805251369156
2025-08-01,6.015790462593468
2025-09-01,6.06544193312813
2025-11-01,6.093051401048765
2025-12-01,6.082776263427037
