"bsadf"
-1.04550110475945
-1.12104963861389
-0.987473832834166
-0.993568615385486
-0.699032615708414
-0.396935754171415
-0.530740211084284
-0.788139025597311
-0.867110833015216
-0.885183498344162
-0.869459031000655
-0.621663362827201
-0.492186361883186
-0.427856178841431
-0.771180085982592
-0.876825421517896
-0.595457890802435
-0.721021512034814
-0.681222530066609
-0.576453923292489
-0.764298066043427
-0.984711660555362
-1.11755503420755
-1.07356368813052
-1.06618808555857
-1.12627419014029
-1.2167107941479
-1.21697425284211
-1.2259375858117
-1.18062951369196
-1.07899215104746
-1.21459787894663
-1.33660287467862
-1.34868293378638
-1.35836768234268
-1.34253950866634
-1.38198554631432
-1.20202450633788
-0.0835947140319935
-0.0956658362679942
0.677446125522382
-0.769555302670433
-0.487912293471246
-0.439137564783909
-0.519976461215765
-0.478817701581183
-0.993434521242066
-1.02131384956693
-0.960870460433296
-0.672593712021035
-0.788184526131639
-0.95015241022293
-1.02833277007376
-0.868511112973379
-0.782854065746967
-0.887500858280173
-0.765301587819757
-0.717781484714679
-0.462535291617824
-0.63059580688857
-0.685692416460857
-0.750947859258014
-1.01305006974908
-0.959845709967833
-0.904414464357771
-0.887410792324002
-0.911534373668797
-1.11312187045823
-1.14973218352255
-1.17615062518878
-1.2322589935381
-1.24277792558668
-1.22387395774328
-1.04913347528653
-1.00453842691427
-0.941933800468147
-0.936134287802002
-1.23585092978315
-1.23206765302188
-1.21729551694212
-0.882601787388373
-0.896257145142208
-0.808777091177698
-0.79030962460445
-1.00688234149048
-0.78525833204609
-0.5997161519845
-0.387485347483638
-0.598469245865037
-0.236956889502752
-0.604143018255425
-0.456632445383604
0.208390557455051
-0.210249984876514
-0.335960834600015
-0.297799881731637
-0.397435275390445
-0.701786732940912
-0.67473429979028
-0.836229581390865
-0.753742548090964
-0.880211458214378
-0.650595251404421
-0.768392804796089
-0.803486770051962
-0.665568017960228
-0.852284026487724
-0.803981221696099
-0.588558848439949
-0.847394911542642
-0.80577910277725
-0.751583431945586
-0.61383402105011
-0.802268295507274
-0.969346419477633
-0.895804305436698
-0.767981104922817
-0.504702437830378
-0.441152207175496
-0.873828859110959
-0.352681420693583
-0.0566565976659197
0.423931119668513
-0.0908867880287331
0.447277686709105
2.24221052653913
0.944173443294846
-0.0529692997690095
0.183567489475153
0.829759972375655
1.93192834082987
3.92405780855214
2.70191566522175
2.72161024379954
3.13917934954131
2.98240612613146
1.28436819570169
1.70197124564295
0.853783775926896
1.06698091630672
1.01081584009154
0.39194535830084
-0.0414572068944373
-0.0342167560528065
-0.860133759307497
-0.84444625046808
-0.161693021467309
-0.251896910521984
-0.418971467473496
-0.560862319623327
-0.926060515681265
-1.05006716814482
-1.2002020383541
-1.18121122952345
-1.22421155418053
-1.23515036663662
-1.20916279761534
-1.20667451121076
-1.23403689243393
-1.10647951956339
-1.15138775142951
-1.12843072013122
-1.15082469511545
-1.06340749237473
-0.996953515404725
-1.11272050811915
-1.15644416731026
-1.11121513572209
-1.13961356892988
-1.1367383505155
-1.18849901912973
-1.18309441416141
-1.19711098781544
-1.22826071207753
-1.21968111586606
-1.25235298556746
-1.25744030010934
-1.25803024593114
-1.25239178050562
-1.2437477173421
-1.23044462880917
-1.26588364535635
-1.23945040476917
-1.1715265019158
-1.13060180861061
-1.18532278915562
-1.19941286872176
-0.785820006542777
-1.0000636961749
-0.807095391381601
-0.497797953557891
-0.809371143722841
-0.797133877533942
-1.26733464692136
-1.29414877961801
-1.29964308821491
-1.3292223910081
-1.29128612222716
-1.32720437389702
-1.33677759466605
-1.33354053210469
-1.29863815414612
-1.33516411281413
-1.30629272830088
-1.3047018562181
-1.32964525380362
-1.31705715873143
-1.31050564490051
-1.32535913008746
-1.32240065237679
-1.33130791058161
-1.32727620981771
-1.30824746687407
-1.25939749919276
-1.29729661116228
-1.22753298912881
-1.29340812383481
-1.29583370198476
-1.2749550181065
-1.26290289151959
-1.28106593062323
-1.28524531597509
-1.29851699222211
-1.3143973256119
-1.28651661543186
-1.27223065057569
-1.29253040206065
-1.24644134334112
-1.09753150555333
-0.768531104766491
-0.479967753170954
-0.787550848332221
-0.938180789507833
-0.695385987769067
-0.468960710579379
-0.460394667467621
-0.406788429672342
0.0317935893846967
-0.215797666027082
-0.0325579558303864
-0.116979294033217
-0.196530394850354
0.13860002678823
0.399808247191575
0.653458962904265
1.08168918556274
0.976929807649622
1.14986906056015
0.919030753181794
1.2316684659826
1.0210578553098
0.953401875242979
1.11130889486351
0.661973706636441
1.22634019484114
0.789158129320001
0.427039967321549
0.673325380177252
0.841990078809594
0.967793644787645
1.09174810990036
1.0401602260794
0.755347437387307
0.746327534819252
0.560387706092686
0.748155413114571
